,volume,open,high,low,close,caldt
26,215062,558.23,558.2695,558.1,558.17,2024-07-18 09:56:00-04:00
27,208949,558.1703,558.6,558.1703,558.5497,2024-07-18 09:57:00-04:00
28,66651,558.6,558.61,558.4599,558.58,2024-07-18 09:58:00-04:00
29,129030,558.57,558.88,558.52,558.845,2024-07-18 09:59:00-04:00
30,157406,558.835,558.88,558.56,558.64,2024-07-18 10:00:00-04:00
31,98249,558.65,558.82,558.58,558.706,2024-07-18 10:01:00-04:00
32,97516,558.7,558.72,558.421,558.55,2024-07-18 10:02:00-04:00
33,254562,558.55,558.99,558.51,558.86,2024-07-18 10:03:00-04:00
34,150437,558.86,559.11,558.83,559.03,2024-07-18 10:04:00-04:00
35,156819,559.0306,559.28,558.94,559.24,2024-07-18 10:05:00-04:00
36,123232,559.24,559.39,559.135,559.19,2024-07-18 10:06:00-04:00
37,138057,559.2,559.2,559.02,559.2,2024-07-18 10:07:00-04:00
38,140274,559.19,559.31,559.01,559.19,2024-07-18 10:08:00-04:00
39,114357,559.1851,559.425,559.04,559.425,2024-07-18 10:09:00-04:00
40,109140,559.43,559.46,559.15,559.27,2024-07-18 10:10:00-04:00
41,162561,559.24,559.39,559.24,559.25,2024-07-18 10:11:00-04:00
42,80178,559.25,559.28,559.05,559.13,2024-07-18 10:12:00-04:00
43,87122,559.12,559.26,559.04,559.215,2024-07-18 10:13:00-04:00
44,74960,559.22,559.3101,559.01,559.1599,2024-07-18 10:14:00-04:00
45,90121,559.15,559.345,559.06,559.3001,2024-07-18 10:15:00-04:00
46,175495,559.31,559.52,559.27,559.48,2024-07-18 10:16:00-04:00
47,75287,559.48,559.4928,559.33,559.42,2024-07-18 10:17:00-04:00
48,54259,559.43,559.495,559.15,559.16,2024-07-18 10:18:00-04:00
49,49554,559.175,559.24,559.01,559.075,2024-07-18 10:19:00-04:00
50,74041,559.0799,559.105,558.8,558.856,2024-07-18 10:20:00-04:00
51,56259,558.85,558.8775,558.7,558.86,2024-07-18 10:21:00-04:00
52,53948,558.85,559.02,558.83,558.99,2024-07-18 10:22:00-04:00
53,64481,559.0,559.11,558.96,559.05,2024-07-18 10:23:00-04:00
54,185249,559.05,559.32,559.015,559.27,2024-07-18 10:24:00-04:00
55,35381,559.25,559.28,559.14,559.26,2024-07-18 10:25:00-04:00
56,66767,559.265,559.33,559.185,559.23,2024-07-18 10:26:00-04:00
57,34989,559.22,559.28,558.956,558.982,2024-07-18 10:27:00-04:00
58,86807,558.99,559.16,558.93,559.01,2024-07-18 10:28:00-04:00
59,67666,559.0,559.0,558.8,558.84,2024-07-18 10:29:00-04:00
60,64731,558.83,558.83,558.51,558.54,2024-07-18 10:30:00-04:00
61,106710,558.52,558.57,557.91,557.92,2024-07-18 10:31:00-04:00
62,127046,557.92,557.9527,557.52,557.6881,2024-07-18 10:32:00-04:00
63,134947,557.68,557.8,557.54,557.54,2024-07-18 10:33:00-04:00
64,193631,557.53,557.5899,557.11,557.17,2024-07-18 10:34:00-04:00
65,201833,557.19,557.27,556.75,556.7761,2024-07-18 10:35:00-04:00
66,134128,556.75,557.15,556.68,556.69,2024-07-18 10:36:00-04:00
67,279521,556.68,557.13,556.6,557.06,2024-07-18 10:37:00-04:00
68,281016,557.06,557.36,556.86,556.86,2024-07-18 10:38:00-04:00
69,324375,556.82,557.08,556.8,556.82,2024-07-18 10:39:00-04:00
70,240833,556.78,556.78,556.28,556.3799,2024-07-18 10:40:00-04:00
71,245562,556.38,556.38,555.92,555.96,2024-07-18 10:41:00-04:00
72,119566,555.94,556.1,555.85,555.88,2024-07-18 10:42:00-04:00
73,176974,555.8508,556.09,555.77,555.93,2024-07-18 10:43:00-04:00
74,293418,555.93,556.33,555.7,556.27,2024-07-18 10:44:00-04:00
75,159973,556.25,556.485,556.03,556.115,2024-07-18 10:45:00-04:00
76,122110,556.12,556.14,555.78,555.79,2024-07-18 10:46:00-04:00
77,274789,555.78,556.09,555.639,555.82,2024-07-18 10:47:00-04:00
78,99777,555.83,556.16,555.77,556.04,2024-07-18 10:48:00-04:00
79,196161,556.06,556.52,556.045,556.509,2024-07-18 10:49:00-04:00
80,111190,556.51,556.58,556.1431,556.54,2024-07-18 10:50:00-04:00
81,111688,556.56,556.93,556.509,556.828,2024-07-18 10:51:00-04:00
82,85127,556.84,556.95,556.65,556.78,2024-07-18 10:52:00-04:00
83,164048,556.8,557.49,556.8,557.44,2024-07-18 10:53:00-04:00
84,103072,557.47,557.61,557.315,557.4,2024-07-18 10:54:00-04:00
85,85883,557.39,557.68,557.36,557.48,2024-07-18 10:55:00-04:00
86,83783,557.49,557.53,557.27,557.37,2024-07-18 10:56:00-04:00
87,49300,557.3899,557.4,557.17,557.2,2024-07-18 10:57:00-04:00
88,72192,557.21,557.28,556.87,556.91,2024-07-18 10:58:00-04:00
89,56238,556.92,556.92,556.6603,556.87,2024-07-18 10:59:00-04:00
90,49631,556.84,556.88,556.57,556.85,2024-07-18 11:00:00-04:00
91,60249,556.83,557.07,556.77,557.07,2024-07-18 11:01:00-04:00
92,50543,557.06,557.14,556.92,557.02,2024-07-18 11:02:00-04:00
93,59797,557.01,557.01,556.65,556.71,2024-07-18 11:03:00-04:00
94,69670,556.7,556.97,556.655,556.74,2024-07-18 11:04:00-04:00
95,61587,556.71,556.93,556.61,556.8,2024-07-18 11:05:00-04:00
96,68419,556.74,556.74,556.37,556.37,2024-07-18 11:06:00-04:00
97,79511,556.44,556.4799,556.08,556.12,2024-07-18 11:07:00-04:00
98,486411,556.15,556.2299,555.93,555.985,2024-07-18 11:08:00-04:00
99,141446,555.97,556.15,555.81,555.9,2024-07-18 11:09:00-04:00
100,156274,555.89,556.26,555.65,555.75,2024-07-18 11:10:00-04:00
101,73794,555.76,555.88,555.61,555.79,2024-07-18 11:11:00-04:00
102,106209,555.76,555.77,555.29,555.3,2024-07-18 11:12:00-04:00
103,229085,555.375,555.375,554.89,555.01,2024-07-18 11:13:00-04:00
104,100963,555.0,555.03,554.79,554.8,2024-07-18 11:14:00-04:00
105,101784,554.8,555.1,554.8,554.88,2024-07-18 11:15:00-04:00
106,94625,554.85,554.94,554.62,554.67,2024-07-18 11:16:00-04:00
107,90002,554.66,554.7,554.52,554.5799,2024-07-18 11:17:00-04:00
108,93235,554.56,554.765,554.5,554.55,2024-07-18 11:18:00-04:00
109,75140,554.53,554.7,554.53,554.55,2024-07-18 11:19:00-04:00
110,111432,554.55,554.73,554.51,554.644,2024-07-18 11:20:00-04:00
111,212576,554.65,554.7,554.24,554.33,2024-07-18 11:21:00-04:00
112,164412,554.36,554.52,554.19,554.33,2024-07-18 11:22:00-04:00
113,132605,554.31,554.44,554.16,554.25,2024-07-18 11:23:00-04:00
114,126234,554.26,554.38,554.13,554.1799,2024-07-18 11:24:00-04:00
115,103964,554.18,554.4,554.12,554.33,2024-07-18 11:25:00-04:00
116,110185,554.32,554.465,554.14,554.19,2024-07-18 11:26:00-04:00
117,86947,554.17,554.21,554.08,554.135,2024-07-18 11:27:00-04:00
118,139745,554.15,554.19,553.8,553.8,2024-07-18 11:28:00-04:00
119,114558,553.81,553.96,553.78,553.8105,2024-07-18 11:29:00-04:00
120,167753,553.8,554.0299,553.68,554.015,2024-07-18 11:30:00-04:00
121,266774,554.02,554.08,553.66,553.7299,2024-07-18 11:31:00-04:00
122,133843,553.72,553.81,553.45,553.53,2024-07-18 11:32:00-04:00
123,223087,553.51,553.52,553.25,553.2899,2024-07-18 11:33:00-04:00
124,129296,553.28,553.51,553.28,553.36,2024-07-18 11:34:00-04:00
125,140007,553.33,553.68,553.31,553.46,2024-07-18 11:35:00-04:00
126,204787,553.47,554.05,553.42,554.02,2024-07-18 11:36:00-04:00
127,288097,554.0,554.33,553.8802,554.21,2024-07-18 11:37:00-04:00
128,113383,554.16,554.29,553.88,553.88,2024-07-18 11:38:00-04:00
129,86146,553.88,554.1,553.83,553.9799,2024-07-18 11:39:00-04:00
130,69676,553.96,554.06,553.81,553.88,2024-07-18 11:40:00-04:00
131,89988,553.87,553.93,553.74,553.86,2024-07-18 11:41:00-04:00
132,89743,553.86,554.02,553.78,554.01,2024-07-18 11:42:00-04:00
133,92296,554.02,554.38,553.8599,553.88,2024-07-18 11:43:00-04:00
134,56122,553.89,553.92,553.6201,553.6201,2024-07-18 11:44:00-04:00
135,42463,553.6209,553.8826,553.6209,553.79,2024-07-18 11:45:00-04:00
136,35149,553.8,553.85,553.7,553.75,2024-07-18 11:46:00-04:00
137,87765,553.725,553.725,553.28,553.33,2024-07-18 11:47:00-04:00
138,122326,553.35,553.38,553.01,553.06,2024-07-18 11:48:00-04:00
139,118572,553.07,553.13,552.7799,552.7799,2024-07-18 11:49:00-04:00
140,158041,552.78,552.97,552.75,552.925,2024-07-18 11:50:00-04:00
141,168539,552.925,553.42,552.92,553.34,2024-07-18 11:51:00-04:00
142,87270,553.34,553.53,553.095,553.1399,2024-07-18 11:52:00-04:00
143,83613,553.135,553.16,553.03,553.03,2024-07-18 11:53:00-04:00
144,66341,553.055,553.135,552.97,553.0189,2024-07-18 11:54:00-04:00
145,82095,553.02,553.14,552.88,552.91,2024-07-18 11:55:00-04:00
146,95837,552.91,553.13,552.9,552.945,2024-07-18 11:56:00-04:00
147,60900,552.93,553.11,552.93,552.97,2024-07-18 11:57:00-04:00
148,96079,552.96,553.16,552.925,553.11,2024-07-18 11:58:00-04:00
149,110642,553.115,553.24,552.9,552.94,2024-07-18 11:59:00-04:00
150,61549,552.93,553.075,552.9,553.0505,2024-07-18 12:00:00-04:00
151,70008,553.05,553.05,552.72,552.82,2024-07-18 12:01:00-04:00
152,81424,552.82,552.8299,552.725,552.78,2024-07-18 12:02:00-04:00
153,138345,552.78,552.81,552.6,552.65,2024-07-18 12:03:00-04:00
154,227528,552.66,552.87,552.58,552.63,2024-07-18 12:04:00-04:00
155,50716,552.63,552.7899,552.58,552.7003,2024-07-18 12:05:00-04:00
156,143229,552.72,553.13,552.72,553.059,2024-07-18 12:06:00-04:00
157,84106,553.06,553.32,553.055,553.305,2024-07-18 12:07:00-04:00
158,69260,553.32,553.32,553.04,553.165,2024-07-18 12:08:00-04:00
159,77154,553.18,553.56,553.18,553.54,2024-07-18 12:09:00-04:00
160,43481,553.52,553.52,553.15,553.212,2024-07-18 12:10:00-04:00
161,57306,553.24,553.28,553.02,553.19,2024-07-18 12:11:00-04:00
162,91197,553.2,553.2,552.79,552.79,2024-07-18 12:12:00-04:00
163,60958,552.77,552.94,552.76,552.88,2024-07-18 12:13:00-04:00
164,63491,552.9,553.0,552.73,553.0,2024-07-18 12:14:00-04:00
165,102498,552.99,552.99,552.67,552.71,2024-07-18 12:15:00-04:00
166,72688,552.7,552.79,552.63,552.72,2024-07-18 12:16:00-04:00
167,173389,552.7,552.73,552.43,552.62,2024-07-18 12:17:00-04:00
168,240538,552.625,552.81,552.51,552.56,2024-07-18 12:18:00-04:00
169,58816,552.56,552.68,552.52,552.68,2024-07-18 12:19:00-04:00
170,74931,552.64,552.87,552.63,552.65,2024-07-18 12:20:00-04:00
171,81989,552.65,552.94,552.6,552.91,2024-07-18 12:21:00-04:00
172,61770,552.93,553.04,552.73,552.74,2024-07-18 12:22:00-04:00
173,96073,552.71,552.73,552.46,552.46,2024-07-18 12:23:00-04:00
174,85967,552.48,552.56,552.38,552.5313,2024-07-18 12:24:00-04:00
175,72236,552.53,552.73,552.47,552.57,2024-07-18 12:25:00-04:00
176,87301,552.61,552.78,552.61,552.72,2024-07-18 12:26:00-04:00
177,68691,552.74,553.03,552.7097,553.01,2024-07-18 12:27:00-04:00
178,63270,553.07,553.07,552.83,552.87,2024-07-18 12:28:00-04:00
179,53580,552.91,553.065,552.81,552.92,2024-07-18 12:29:00-04:00
180,74516,552.88,552.9,552.69,552.86,2024-07-18 12:30:00-04:00
181,108142,552.858,553.36,552.85,553.33,2024-07-18 12:31:00-04:00
182,102850,553.33,553.54,553.27,553.475,2024-07-18 12:32:00-04:00
183,91728,553.46,553.62,553.2,553.59,2024-07-18 12:33:00-04:00
184,97443,553.59,553.76,553.52,553.73,2024-07-18 12:34:00-04:00
185,73082,553.742,553.742,553.52,553.55,2024-07-18 12:35:00-04:00
186,48011,553.5501,553.7,553.43,553.55,2024-07-18 12:36:00-04:00
187,43618,553.54,553.67,553.52,553.62,2024-07-18 12:37:00-04:00
188,78929,553.61,553.92,553.5895,553.92,2024-07-18 12:38:00-04:00
189,81022,553.92,554.0,553.815,553.96,2024-07-18 12:39:00-04:00
190,41306,553.96,553.97,553.62,553.77,2024-07-18 12:40:00-04:00
191,75009,553.79,553.79,553.52,553.69,2024-07-18 12:41:00-04:00
192,67131,553.67,553.77,553.57,553.72,2024-07-18 12:42:00-04:00
193,59854,553.7,554.05,553.67,553.9,2024-07-18 12:43:00-04:00
194,62392,553.89,554.01,553.82,553.98,2024-07-18 12:44:00-04:00
195,65305,553.96,554.1,553.8457,554.09,2024-07-18 12:45:00-04:00
196,72229,554.09,554.09,553.7201,553.8,2024-07-18 12:46:00-04:00
197,64720,553.79,553.97,553.66,553.69,2024-07-18 12:47:00-04:00
198,136126,553.68,553.95,553.641,553.855,2024-07-18 12:48:00-04:00
199,62922,553.845,553.88,553.585,553.595,2024-07-18 12:49:00-04:00
200,48645,553.58,553.69,553.52,553.69,2024-07-18 12:50:00-04:00
201,42384,553.685,553.83,553.56,553.69,2024-07-18 12:51:00-04:00
202,31538,553.675,553.89,553.64,553.86,2024-07-18 12:52:00-04:00
203,23819,553.85,553.85,553.6,553.69,2024-07-18 12:53:00-04:00
204,34075,553.72,553.775,553.61,553.61,2024-07-18 12:54:00-04:00
205,34932,553.605,553.74,553.565,553.7,2024-07-18 12:55:00-04:00
206,31600,553.75,553.87,553.7,553.75,2024-07-18 12:56:00-04:00
207,39371,553.76,554.02,553.76,554.01,2024-07-18 12:57:00-04:00
208,77227,554.0,554.1,553.93,553.965,2024-07-18 12:58:00-04:00
209,49294,553.97,554.31,553.97,554.29,2024-07-18 12:59:00-04:00
210,108359,554.295,554.405,554.1802,554.34,2024-07-18 13:00:00-04:00
211,66472,554.33,554.49,554.315,554.46,2024-07-18 13:01:00-04:00
212,76676,554.46,554.495,554.17,554.495,2024-07-18 13:02:00-04:00
213,50259,554.5,554.51,554.32,554.39,2024-07-18 13:03:00-04:00
214,34263,554.38,554.41,554.09,554.16,2024-07-18 13:04:00-04:00
215,52176,554.14,554.14,553.88,553.95,2024-07-18 13:05:00-04:00
216,39219,553.94,553.99,553.6769,553.7401,2024-07-18 13:06:00-04:00
217,71060,553.76,553.772,553.46,553.61,2024-07-18 13:07:00-04:00
218,35811,553.62,553.905,553.54,553.76,2024-07-18 13:08:00-04:00
219,27489,553.75,553.9167,553.54,553.58,2024-07-18 13:09:00-04:00
220,31469,553.59,553.98,553.59,553.88,2024-07-18 13:10:00-04:00
221,24807,553.898,554.1969,553.898,554.19,2024-07-18 13:11:00-04:00
222,130337,554.23,554.4,554.114,554.4,2024-07-18 13:12:00-04:00
223,39354,554.42,554.4699,554.31,554.42,2024-07-18 13:13:00-04:00
224,50237,554.4151,554.52,554.371,554.42,2024-07-18 13:14:00-04:00
225,54365,554.435,554.45,554.21,554.37,2024-07-18 13:15:00-04:00
226,40442,554.38,554.455,554.1807,554.44,2024-07-18 13:16:00-04:00
227,25540,554.44,554.625,554.36,554.53,2024-07-18 13:17:00-04:00
228,47542,554.55,554.64,554.38,554.38,2024-07-18 13:18:00-04:00
229,32408,554.37,554.62,554.33,554.57,2024-07-18 13:19:00-04:00
230,25652,554.56,554.68,554.48,554.632,2024-07-18 13:20:00-04:00
231,72485,554.62,554.76,554.57,554.72,2024-07-18 13:21:00-04:00
232,51850,554.73,554.85,554.68,554.84,2024-07-18 13:22:00-04:00
233,50926,554.84,554.945,554.82,554.9141,2024-07-18 13:23:00-04:00
234,54783,554.92,554.92,554.66,554.7,2024-07-18 13:24:00-04:00
235,67882,554.71,554.73,554.32,554.35,2024-07-18 13:25:00-04:00
236,47233,554.325,554.43,554.1799,554.37,2024-07-18 13:26:00-04:00
237,20732,554.3401,554.44,554.33,554.44,2024-07-18 13:27:00-04:00
238,33746,554.445,554.55,554.34,554.36,2024-07-18 13:28:00-04:00
239,55007,554.34,554.4,554.21,554.37,2024-07-18 13:29:00-04:00
240,48961,554.37,554.6144,554.31,554.56,2024-07-18 13:30:00-04:00
241,42474,554.54,554.72,554.51,554.67,2024-07-18 13:31:00-04:00
242,37744,554.7,554.81,554.68,554.75,2024-07-18 13:32:00-04:00
243,33683,554.78,554.78,554.63,554.63,2024-07-18 13:33:00-04:00
244,30258,554.6104,554.67,554.37,554.385,2024-07-18 13:34:00-04:00
245,37460,554.38,554.46,554.28,554.36,2024-07-18 13:35:00-04:00
246,27489,554.3696,554.67,554.3696,554.5934,2024-07-18 13:36:00-04:00
247,49340,554.62,554.73,554.381,554.39,2024-07-18 13:37:00-04:00
248,49503,554.39,554.39,554.17,554.3196,2024-07-18 13:38:00-04:00
249,19522,554.3,554.4462,554.27,554.35,2024-07-18 13:39:00-04:00
250,39688,554.35,554.5,554.2199,554.22,2024-07-18 13:40:00-04:00
251,45667,554.24,554.3716,554.24,554.37,2024-07-18 13:41:00-04:00
252,34922,554.39,554.46,554.31,554.35,2024-07-18 13:42:00-04:00
253,44517,554.35,554.3652,554.17,554.2,2024-07-18 13:43:00-04:00
254,23805,554.24,554.4001,554.24,554.36,2024-07-18 13:44:00-04:00
255,32977,554.38,554.64,554.38,554.575,2024-07-18 13:45:00-04:00
256,48449,554.55,554.75,554.36,554.49,2024-07-18 13:46:00-04:00
257,15888,554.5,554.71,554.416,554.58,2024-07-18 13:47:00-04:00
258,21292,554.59,554.74,554.59,554.71,2024-07-18 13:48:00-04:00
259,25885,554.71,554.79,554.64,554.67,2024-07-18 13:49:00-04:00
260,31941,554.615,554.6469,554.37,554.4,2024-07-18 13:50:00-04:00
261,72029,554.41,554.41,553.99,554.03,2024-07-18 13:51:00-04:00
262,71041,554.06,554.11,553.8601,554.0,2024-07-18 13:52:00-04:00
263,31359,554.0,554.15,553.98,554.05,2024-07-18 13:53:00-04:00
264,45589,554.09,554.111,553.95,554.0399,2024-07-18 13:54:00-04:00
265,49333,553.99,554.05,553.5,553.5599,2024-07-18 13:55:00-04:00
266,62620,553.59,553.69,553.525,553.64,2024-07-18 13:56:00-04:00
267,34758,553.63,553.75,553.51,553.59,2024-07-18 13:57:00-04:00
268,56132,553.59,553.69,553.51,553.53,2024-07-18 13:58:00-04:00
269,45833,553.53,553.68,553.49,553.65,2024-07-18 13:59:00-04:00
270,69469,553.69,553.74,553.36,553.4,2024-07-18 14:00:00-04:00
271,109690,553.39,553.43,553.021,553.14,2024-07-18 14:01:00-04:00
272,61031,553.16,553.3,553.02,553.12,2024-07-18 14:02:00-04:00
273,49525,553.125,553.43,553.125,553.27,2024-07-18 14:03:00-04:00
274,39663,553.285,553.36,553.22,553.2494,2024-07-18 14:04:00-04:00
275,50327,553.23,553.36,553.16,553.36,2024-07-18 14:05:00-04:00
276,69438,553.35,553.6,553.24,553.46,2024-07-18 14:06:00-04:00
277,56408,553.465,553.49,553.39,553.43,2024-07-18 14:07:00-04:00
278,105140,553.43,553.49,553.38,553.395,2024-07-18 14:08:00-04:00
279,96538,553.4201,553.4899,553.37,553.47,2024-07-18 14:09:00-04:00
280,90233,553.46,553.51,553.11,553.13,2024-07-18 14:10:00-04:00
281,64285,553.125,553.18,553.0,553.05,2024-07-18 14:11:00-04:00
282,198914,553.09,553.132,552.8,552.88,2024-07-18 14:12:00-04:00
283,57324,552.86,552.96,552.788,552.9,2024-07-18 14:13:00-04:00
284,88422,552.9,552.96,552.7795,552.93,2024-07-18 14:14:00-04:00
285,54103,552.93,553.22,552.92,553.19,2024-07-18 14:15:00-04:00
286,58247,553.2,553.22,552.9,552.935,2024-07-18 14:16:00-04:00
287,47774,552.92,553.0097,552.86,552.87,2024-07-18 14:17:00-04:00
288,60701,552.87,552.94,552.76,552.94,2024-07-18 14:18:00-04:00
289,51691,552.95,552.96,552.805,552.8299,2024-07-18 14:19:00-04:00
290,57473,552.82,553.0777,552.8174,552.995,2024-07-18 14:20:00-04:00
291,47703,553.0,553.0,552.78,552.89,2024-07-18 14:21:00-04:00
292,90874,552.89,552.9099,552.77,552.865,2024-07-18 14:22:00-04:00
293,67662,552.86,553.1199,552.84,553.1,2024-07-18 14:23:00-04:00
294,95068,553.1301,553.46,553.03,553.3477,2024-07-18 14:24:00-04:00
295,80312,553.33,553.36,553.08,553.1699,2024-07-18 14:25:00-04:00
296,55199,553.219,553.2599,552.925,552.96,2024-07-18 14:26:00-04:00
297,76055,552.95,552.99,552.76,552.85,2024-07-18 14:27:00-04:00
298,146830,552.81,552.84,552.6448,552.67,2024-07-18 14:28:00-04:00
299,129032,552.7,552.75,552.57,552.58,2024-07-18 14:29:00-04:00
300,143398,552.56,552.67,552.35,552.425,2024-07-18 14:30:00-04:00
301,170285,552.42,552.455,552.24,552.28,2024-07-18 14:31:00-04:00
302,134205,552.285,552.64,552.2224,552.609,2024-07-18 14:32:00-04:00
303,65366,552.63,552.635,552.35,552.6,2024-07-18 14:33:00-04:00
304,96140,552.6001,552.87,552.5599,552.64,2024-07-18 14:34:00-04:00
305,68637,552.66,552.8,552.52,552.57,2024-07-18 14:35:00-04:00
306,69467,552.56,552.56,552.31,552.41,2024-07-18 14:36:00-04:00
307,344305,552.41,552.45,552.27,552.31,2024-07-18 14:37:00-04:00
308,61667,552.33,552.398,552.2001,552.245,2024-07-18 14:38:00-04:00
309,172078,552.245,552.3,551.861,551.87,2024-07-18 14:39:00-04:00
310,87279,551.89,552.25,551.89,552.1099,2024-07-18 14:40:00-04:00
311,58216,552.08,552.3332,552.0414,552.28,2024-07-18 14:41:00-04:00
312,79142,552.29,552.33,552.07,552.12,2024-07-18 14:42:00-04:00
313,71944,552.11,552.23,552.04,552.0899,2024-07-18 14:43:00-04:00
314,123750,552.08,552.21,551.96,552.09,2024-07-18 14:44:00-04:00
315,126140,552.09,552.09,551.92,551.98,2024-07-18 14:45:00-04:00
316,151705,551.955,552.1498,551.86,552.12,2024-07-18 14:46:00-04:00
317,78075,552.11,552.11,551.86,551.91,2024-07-18 14:47:00-04:00
318,77561,551.92,552.14,551.9,552.07,2024-07-18 14:48:00-04:00
319,121030,552.07,552.075,551.77,551.785,2024-07-18 14:49:00-04:00
320,114651,551.78,552.04,551.77,552.04,2024-07-18 14:50:00-04:00
321,131377,552.05,552.05,551.67,551.68,2024-07-18 14:51:00-04:00
322,116508,551.7,551.7,551.426,551.4799,2024-07-18 14:52:00-04:00
323,72977,551.46,551.79,551.43,551.7727,2024-07-18 14:53:00-04:00
324,213737,551.79,552.37,551.79,552.3,2024-07-18 14:54:00-04:00
325,158250,552.28,552.48,552.18,552.46,2024-07-18 14:55:00-04:00
326,110230,552.45,552.49,552.34,552.38,2024-07-18 14:56:00-04:00
327,172017,552.36,552.41,552.16,552.36,2024-07-18 14:57:00-04:00
328,90417,552.4,552.47,552.26,552.27,2024-07-18 14:58:00-04:00
329,95406,552.278,552.52,552.23,552.38,2024-07-18 14:59:00-04:00
330,321750,552.37,552.72,552.29,552.69,2024-07-18 15:00:00-04:00
331,480448,552.67,552.84,552.65,552.7529,2024-07-18 15:01:00-04:00
332,112246,552.76,552.77,552.62,552.69,2024-07-18 15:02:00-04:00
333,89357,552.67,552.72,552.47,552.53,2024-07-18 15:03:00-04:00
334,134508,552.53,552.55,552.01,552.1099,2024-07-18 15:04:00-04:00
335,109890,552.08,552.14,551.9,552.09,2024-07-18 15:05:00-04:00
336,64637,552.085,552.3,552.075,552.255,2024-07-18 15:06:00-04:00
337,72411,552.26,552.26,551.98,552.05,2024-07-18 15:07:00-04:00
338,70034,552.04,552.1,551.8,551.89,2024-07-18 15:08:00-04:00
339,91863,551.91,552.03,551.87,551.93,2024-07-18 15:09:00-04:00
340,104954,551.93,552.03,551.63,551.7068,2024-07-18 15:10:00-04:00
341,86414,551.71,551.76,551.44,551.45,2024-07-18 15:11:00-04:00
342,412689,551.45,551.5301,550.66,550.7,2024-07-18 15:12:00-04:00
343,384039,550.72,550.81,550.51,550.64,2024-07-18 15:13:00-04:00
344,176229,550.62,550.96,550.43,550.89,2024-07-18 15:14:00-04:00
345,156388,550.885,551.24,550.87,551.16,2024-07-18 15:15:00-04:00
346,103662,551.15,551.27,551.07,551.13,2024-07-18 15:16:00-04:00
347,83913,551.16,551.35,551.13,551.2,2024-07-18 15:17:00-04:00
348,94268,551.2,551.35,550.94,550.975,2024-07-18 15:18:00-04:00
349,125588,551.0,551.12,550.83,550.98,2024-07-18 15:19:00-04:00
350,179713,550.98,551.02,550.69,550.91,2024-07-18 15:20:00-04:00
351,180099,550.93,551.1,550.75,550.85,2024-07-18 15:21:00-04:00
352,129714,550.84,550.96,550.73,550.76,2024-07-18 15:22:00-04:00
353,101640,550.75,550.93,550.56,550.894,2024-07-18 15:23:00-04:00
354,82520,550.82,550.84,550.62,550.68,2024-07-18 15:24:00-04:00
355,135268,550.69,551.07,550.685,551.03,2024-07-18 15:25:00-04:00
356,185903,551.04,551.2,550.98,551.04,2024-07-18 15:26:00-04:00
357,183474,551.05,551.46,551.04,551.43,2024-07-18 15:27:00-04:00
358,140032,551.42,551.455,551.265,551.33,2024-07-18 15:28:00-04:00
359,131069,551.3295,551.5,551.26,551.45,2024-07-18 15:29:00-04:00
360,216549,551.44,551.65,551.14,551.54,2024-07-18 15:30:00-04:00
361,98515,551.555,551.69,551.36,551.46,2024-07-18 15:31:00-04:00
362,137552,551.46,551.475,551.22,551.245,2024-07-18 15:32:00-04:00
363,178255,551.2485,551.7199,551.205,551.58,2024-07-18 15:33:00-04:00
