timestamp,today_open,current_close,yesterday_close,upper_bound,lower_bound,sigma,signal
2024-10-30 09:59:07.924833-04:00,581.8,581.7,581.77,582.8972256338028,580.6728309436619,0.0018859154929577468,0
2024-10-30 10:00:07.183002-04:00,581.8,581.86,581.77,583.0865154929577,580.4835508450703,0.0022112676056338025,0
2024-10-30 10:01:07.015776-04:00,581.8,581.84,581.77,583.1004459154929,580.4696211408451,0.0022352112676056342,0
2024-10-30 10:02:07.794968-04:00,581.8,581.92,581.77,583.1578064788731,580.4122635352112,0.0023338028169014096,0
2024-10-30 10:03:06.567090-04:00,581.8,582.04,581.77,583.1078208450705,580.4622465915493,0.0022478873239436623,0
2024-10-30 10:04:06.102943-04:00,581.8,582.12,581.77,583.1110985915492,580.4589690140845,0.0022535211267605635,0
2024-10-30 10:05:06.694279-04:00,581.8,582.4,581.77,583.1127374647887,580.457330225352,0.002256338028169014,0
2024-10-30 10:06:06.749574-04:00,581.8,582.23,581.77,583.1627230985915,580.4073471690141,0.002342253521126761,0
2024-10-30 10:07:06.077917-04:00,581.8,582.24,581.77,583.1995977464788,580.3704744225352,0.0024056338028169014,0
2024-10-30 10:08:06.511373-04:00,581.8,582.28,581.77,583.2569583098591,580.3131168169014,0.0025042253521126764,0
2024-10-30 10:09:06.494392-04:00,581.8,582.295,581.77,583.2618749295774,580.3082004507042,0.0025126760563380286,0
2024-10-30 10:10:06.565105-04:00,581.8,582.515,581.77,583.3290687323944,580.241010112676,0.002628169014084507,0
2024-10-30 10:11:06.587145-04:00,581.8,582.615,581.77,583.3470963380281,580.2229834366196,0.0026591549295774644,0
2024-10-30 10:12:06.598851-04:00,581.8,582.4,581.77,583.3257909859154,580.2442876901408,0.002622535211267605,0
2024-10-30 10:13:06.261989-04:00,581.8,582.54,581.77,583.3118605633803,580.2582173943662,0.0025985915492957737,0
2024-10-30 10:14:06.768169-04:00,581.8,582.465,581.77,583.329888169014,580.2401907183098,0.0026295774647887345,0
2024-10-30 10:15:06.603057-04:00,581.8,582.53,581.77,583.3511935211267,580.2188864647887,0.002666197183098592,0
2024-10-30 10:16:06.323025-04:00,581.8,582.565,581.77,583.3249715492957,580.245107084507,0.00262112676056338,0
2024-10-30 10:17:06.797915-04:00,581.8,582.81,581.77,583.3110411267605,580.2590367887324,0.002597183098591549,0
2024-10-30 10:18:07.097684-04:00,581.8,582.69,581.77,583.3069439436618,580.2631337605633,0.0025901408450704233,0
2024-10-30 10:19:07.527238-04:00,581.8,582.6,581.77,583.3266104225353,580.2434682957746,0.002623943661971831,0
2024-10-30 10:20:06.610932-04:00,581.8,582.75,581.77,583.3266104225353,580.2434682957746,0.002623943661971832,0
2024-10-30 10:21:06.455991-04:00,581.8,582.715,581.77,583.2971107042254,580.2729664929577,0.0025732394366197175,0
2024-10-30 10:22:06.781874-04:00,581.8,582.62,581.77,583.3511935211267,580.2188864647887,0.002666197183098591,0
2024-10-30 10:23:07.236360-04:00,581.8,582.44,581.77,583.3266104225353,580.2434682957746,0.0026239436619718303,0
2024-10-30 10:24:06.836045-04:00,581.8,582.595,581.77,583.3774154929577,580.1926658450705,0.002711267605633803,0
2024-10-30 10:25:06.765605-04:00,581.8,582.53,581.77,583.361846197183,580.2082343380281,0.002684507042253521,0
2024-10-30 10:26:06.165744-04:00,581.8,582.51,581.77,583.3929847887324,580.1770973521126,0.002738028169014086,0
2024-10-30 10:27:07.469543-04:00,581.8,582.555,581.77,583.3970819718309,580.1730003802817,0.002745070422535211,0
2024-10-30 10:28:07.021007-04:00,581.8,582.69,581.77,583.4528036619718,580.1172815633803,0.002840845070422535,0
2024-10-30 10:29:06.641801-04:00,581.8,582.765,581.77,583.3487352112676,580.2213446478873,0.002661971830985914,0
2024-10-30 10:30:06.972198-04:00,581.8,582.65,581.77,583.3954430985915,580.1746391690141,0.0027422535211267607,0
2024-10-30 10:31:06.532381-04:00,581.8,582.61,581.77,583.4306788732395,580.1394052112676,0.00280281690140845,0
2024-10-30 10:32:06.721653-04:00,581.8,582.64,581.77,583.4560814084507,580.1140039859155,0.0028464788732394373,0
2024-10-30 10:33:06.596483-04:00,581.8,582.705,581.77,583.4945949295774,580.0754924507042,0.0029126760563380283,0
2024-10-30 10:34:06.580513-04:00,581.8,582.715,581.77,583.5585109859154,580.0115796901408,0.0030225352112676048,0
2024-10-30 10:35:06.866097-04:00,581.8,582.765,581.77,583.5937467605634,579.9763457323943,0.003083098591549295,0
2024-10-30 10:36:06.986064-04:00,581.8,582.8,581.77,583.6060383098592,579.9640548169015,0.003104225352112676,0
2024-10-30 10:37:07.464201-04:00,581.8,582.61,581.77,583.5945661971831,579.9755263380282,0.003084507042253521,0
2024-10-30 10:38:07.011696-04:00,581.8,582.88,581.77,583.5658859154928,580.0042051408451,0.0030352112676056337,0
2024-10-30 10:39:06.726416-04:00,581.8,582.78,581.77,583.6117743661972,579.958319056338,0.003114084507042253,0
2024-10-30 10:40:06.374499-04:00,581.8,582.81,581.77,583.5888301408451,579.9812620985915,0.003074647887323945,0
2024-10-30 11:37:07.107026-04:00,581.8,582.61,581.77,584.0550895774647,579.5150267042253,0.0038760563380281715,0
2024-10-30 11:38:04.582580-04:00,581.8,582.745,581.77,584.0559090140844,579.5142073098591,0.0038774647887323925,0
2024-10-30 11:39:04.965270-04:00,581.8,582.725,581.77,584.0616450704224,579.5084715492958,0.003887323943661972,0
2024-10-30 11:40:05.933050-04:00,581.8,582.8,581.77,584.0583673239437,579.5117491267606,0.0038816901408450714,0
2024-10-30 11:41:06.422167-04:00,581.8,583,581.77,584.0387008450704,579.5314145915493,0.0038478873239436613,0
2024-10-30 11:42:04.915622-04:00,581.8,582.97,581.77,584.0444369014084,579.5256788309858,0.0038577464788732397,0
2024-10-30 11:43:03.596205-04:00,581.8,583.02,581.77,584.0468952112676,579.5232206478873,0.0038619718309859147,0
2024-10-30 11:44:04.296601-04:00,581.8,583.105,581.77,584.0493535211267,579.5207624647887,0.003866197183098594,0
2024-10-30 11:45:04.364860-04:00,581.8,583.125,581.77,584.0960614084507,579.4740569859155,0.003946478873239436,0
2024-10-30 11:46:04.917719-04:00,581.8,583.13,581.77,584.1337554929578,579.4363648450704,0.004011267605633802,0
2024-10-30 11:47:04.528665-04:00,581.8,582.96,581.77,584.1575191549296,579.4126024084507,0.004052112676056339,0
2024-10-30 11:48:04.052924-04:00,581.8,583.03,581.77,584.1435887323943,579.426532112676,0.004028169014084506,0
2024-10-30 11:49:04.157756-04:00,581.8,583.07,581.77,584.1411304225352,579.4289902957746,0.004023943661971832,0
2024-10-30 11:50:04.634480-04:00,581.8,583.135,581.77,584.1689912676056,579.4011308873239,0.004071830985915494,0
2024-10-30 11:51:04.267678-04:00,581.8,583.23,581.77,584.1312971830986,579.438823028169,0.0040070422535211266,0
2024-10-30 11:52:05.209122-04:00,581.8,583.27,581.77,584.1321166197182,579.4380036338027,0.004008450704225352,0
2024-10-30 11:53:04.775922-04:00,581.8,583.15,581.77,584.1394915492957,579.430629084507,0.00402112676056338,0
2024-10-30 11:54:05.593092-04:00,581.8,583.25,581.77,584.1526025352111,579.4175187746479,0.004043661971830988,0
2024-10-30 11:55:04.267644-04:00,581.8,583.26,581.77,584.1403109859153,579.4298096901408,0.004022535211267606,0
2024-10-30 11:56:05.336744-04:00,581.8,583.19,581.77,584.1157278873239,579.4543915211267,0.003980281690140845,0
2024-10-30 11:57:05.071596-04:00,581.8,583.185,581.77,584.0854087323943,579.484709112676,0.0039281690140845075,0
2024-10-30 11:58:04.219630-04:00,581.8,583.11,581.77,584.1099918309859,579.4601272816901,0.003970422535211268,0
2024-10-30 11:59:04.920214-04:00,581.8,583.09,581.77,584.1485053521127,579.4216157464789,0.00403661971830986,0
2024-10-30 12:00:05.933360-04:00,581.8,583.08,581.77,584.1542414084507,579.4158799859155,0.004046478873239438,0
2024-10-30 12:01:04.651640-04:00,581.8,582.98,581.77,584.1550608450704,579.4150605915493,0.004047887323943663,0
2024-10-30 12:02:04.121746-04:00,581.8,583.09,581.77,584.1861994366197,579.3839236056338,0.004101408450704228,0
2024-10-30 12:03:04.668564-04:00,581.8,583.135,581.77,584.2091436619718,579.3609805633803,0.004140845070422534,0
2024-10-30 12:04:04.784977-04:00,581.8,583.1,581.77,584.1845605633802,579.3855623943662,0.004098591549295775,0
2024-10-30 12:05:05.157002-04:00,581.8,583.1,581.77,584.1632552112676,579.4068666478873,0.0040619718309859165,0
2024-10-30 12:06:05.986201-04:00,581.8,583.15,581.77,584.176366197183,579.3937563380282,0.004084507042253521,0
2024-10-30 12:07:05.762293-04:00,581.8,583.16,581.77,584.164894084507,579.4052278591549,0.004064788732394366,0
2024-10-30 12:08:04.734946-04:00,581.8,583.05,581.77,584.1698107042253,579.4003114929577,0.004073239436619719,0
2024-10-30 12:09:04.329967-04:00,581.8,582.975,581.77,584.1829216901408,579.3872011830986,0.0040957746478873245,0
2024-10-30 12:10:04.947533-04:00,581.8,582.81,581.77,584.211601971831,579.3585223802817,0.004145070422535213,0
2024-10-30 12:11:05.030263-04:00,581.8,582.86,581.77,584.2132408450703,579.3568835915493,0.004147887323943662,0
2024-10-30 12:12:04.553886-04:00,581.8,582.815,581.77,584.2394628169013,579.330662971831,0.004192957746478874,0
2024-10-30 12:13:04.813968-04:00,581.8,582.78,581.77,584.2730597183098,579.2970678028169,0.004250704225352115,0
2024-10-30 12:14:04.693051-04:00,581.8,582.78,581.77,584.2492960563379,579.3208302394366,0.0042098591549295785,0
2024-10-30 12:15:04.403450-04:00,581.8,582.66,581.77,584.2632264788731,579.3069005352112,0.004233802816901409,0
2024-10-30 12:16:04.631731-04:00,581.8,582.74,581.77,584.2648653521127,579.3052617464788,0.004236619718309859,0
2024-10-30 12:17:05.410006-04:00,581.8,582.65,581.77,584.2632264788731,579.3069005352112,0.004233802816901406,0
2024-10-30 12:18:05.501176-04:00,581.8,582.545,581.77,584.2730597183098,579.2970678028169,0.004250704225352112,0
2024-10-30 12:19:06.005252-04:00,581.8,582.54,581.77,584.2370045070421,579.3331211549296,0.004188732394366197,0
2024-10-30 12:20:05.311800-04:00,581.8,582.485,581.77,584.2238935211267,579.3462314647887,0.004166197183098592,0
2024-10-30 12:21:05.368268-04:00,581.8,582.48,581.77,584.2361850704225,579.3339405492958,0.004187323943661971,0
2024-10-30 12:22:05.356318-04:00,581.8,582.59,581.77,584.2599487323943,579.310178112676,0.004228169014084507,0
2024-10-30 12:23:05.171453-04:00,581.8,582.505,581.77,584.2583098591549,579.3118169014084,0.004225352112676058,0
2024-10-30 12:24:05.645199-04:00,581.8,582.485,581.77,584.2394628169013,579.330662971831,0.004192957746478874,0
2024-10-30 12:25:05.401292-04:00,581.8,582.48,581.77,584.2156991549296,579.3544254084507,0.004152112676056336,0
2024-10-30 12:26:05.550708-04:00,581.8,582.48,581.77,584.2255323943662,579.3445926760563,0.0041690140845070415,0
2024-10-30 12:27:04.742016-04:00,581.8,582.48,581.77,584.223074084507,579.3470508591549,0.0041647887323943665,0
2024-10-30 12:28:05.250784-04:00,581.8,582.48,581.77,584.2189769014085,579.351147830986,0.004157746478873241,0
2024-10-30 12:29:05.425719-04:00,581.8,582.52,581.77,584.208324225352,579.3617999577465,0.00413943661971831,0
2024-10-30 12:30:05.443082-04:00,581.8,582.52,581.77,584.1845605633802,579.3855623943662,0.004098591549295773,0
2024-10-30 12:31:06.154618-04:00,581.8,582.51,581.77,584.2124214084507,579.3577029859155,0.004146478873239437,0
2024-10-30 12:32:05.680058-04:00,581.8,582.43,581.77,584.2681430985915,579.3019841690141,0.004242253521126762,0
2024-10-30 12:33:04.698909-04:00,581.8,582.2,581.77,584.2132408450703,579.3568835915493,0.004147887323943662,0
2024-10-30 12:34:05.761563-04:00,581.8,582.36,581.77,584.1870188732394,579.3831042112676,0.004102816901408452,0
2024-10-30 12:35:05.327671-04:00,581.8,582.51,581.77,584.176366197183,579.3937563380282,0.004084507042253521,0
2024-10-30 12:36:06.011368-04:00,581.8,582.46,581.77,584.1575191549296,579.4126024084507,0.004052112676056339,0
2024-10-30 12:37:04.751970-04:00,581.8,582.33,581.77,584.1583385915492,579.4117830140844,0.004053521126760564,0
2024-10-30 12:38:05.804173-04:00,581.8,582.36,581.77,584.1485053521127,579.4216157464789,0.00403661971830986,0
2024-10-30 12:39:05.368110-04:00,581.8,582.405,581.77,584.1739078873239,579.3962145211267,0.004080281690140847,0
2024-10-30 12:40:05.558124-04:00,581.8,582.56,581.77,584.1747273239437,579.3953951267606,0.004081690140845071,0
2024-10-30 12:41:05.269396-04:00,581.8,582.51,581.77,584.1984909859156,579.3716326901408,0.004122535211267607,0
2024-10-30 12:42:05.700439-04:00,581.8,582.31,581.77,584.2214352112676,579.3486896478873,0.004161971830985915,0
2024-10-30 12:43:05.620452-04:00,581.8,582.26,581.77,584.208324225352,579.3617999577465,0.00413943661971831,0
2024-10-30 12:44:05.582289-04:00,581.8,582.3,581.77,584.1984909859156,579.3716326901408,0.004122535211267606,0
2024-10-30 12:45:05.656365-04:00,581.8,582.35,581.77,584.2320878873239,579.3380375211267,0.004180281690140845,0
2024-10-30 12:46:05.968673-04:00,581.8,582.315,581.77,584.255032112676,579.3150944788732,0.004219718309859155,0
2024-10-30 12:47:05.598242-04:00,581.8,582.315,581.77,584.2648653521127,579.3052617464788,0.004236619718309858,0
2024-10-30 12:48:05.597578-04:00,581.8,582.315,581.77,584.2599487323943,579.310178112676,0.004228169014084508,0
2024-10-30 12:49:05.466179-04:00,581.8,582.345,581.77,584.2574904225352,579.3126362957746,0.004223943661971833,0
2024-10-30 12:50:05.692703-04:00,581.8,582.37,581.77,584.2714208450705,579.2987065915493,0.004247887323943661,0
2024-10-30 12:51:05.023684-04:00,581.8,582.4,581.77,584.3033788732395,579.2667502112675,0.004302816901408449,0
2024-10-30 12:52:06.020425-04:00,581.8,582.4,581.77,584.327961971831,579.2421683802817,0.004345070422535213,0
2024-10-30 12:53:05.737429-04:00,581.8,582.26,581.77,584.3287814084507,579.2413489859155,0.004346478873239436,0
2024-10-30 12:54:06.093749-04:00,581.8,582.25,581.77,584.3345174647887,579.235613225352,0.0043563380281690135,0
2024-10-30 12:55:04.851326-04:00,581.8,582.215,581.77,584.313212112676,579.2569174788732,0.004319718309859157,0
2024-10-30 12:56:05.175952-04:00,581.8,582.13,581.77,584.3074760563379,579.2626532394366,0.004309859154929577,0
2024-10-30 12:57:05.488071-04:00,581.8,582.08,581.77,584.3394340845069,579.2306968591549,0.004364788732394367,0
2024-10-30 12:58:05.753572-04:00,581.8,582.145,581.77,584.3361563380281,579.2339744366196,0.004359154929577465,0
2024-10-30 12:59:04.707353-04:00,581.8,582.165,581.77,584.3550033802817,579.2151283661972,0.004391549295774649,0
2024-10-30 13:00:08.796645-04:00,581.8,581.995,581.77,584.3787670422535,579.1913659295775,0.004432394366197184,0
2024-10-30 13:01:05.508411-04:00,581.8,582.075,581.77,584.3926974647887,579.177436225352,0.004456338028169016,0
2024-10-30 13:02:04.951451-04:00,581.8,581.99,581.77,584.3853225352111,579.1848107746479,0.004443661971830988,0
2024-10-30 13:03:05.404355-04:00,581.8,582.235,581.77,584.3869614084507,579.1831719859155,0.004446478873239437,0
2024-10-30 13:04:05.187056-04:00,581.8,582.06,581.77,584.356642253521,579.2134895774648,0.004394366197183099,0
2024-10-30 13:05:05.271872-04:00,581.8,582.12,581.77,584.3648366197182,579.2052956338028,0.004408450704225353,0
2024-10-30 13:06:06.178008-04:00,581.8,582.225,581.77,584.3787670422535,579.1913659295775,0.004432394366197182,0
2024-10-30 13:07:05.366130-04:00,581.8,582.19,581.77,584.3533645070421,579.2167671549296,0.004388732394366197,0
2024-10-30 13:08:05.865267-04:00,581.8,582.055,581.77,584.3697532394366,579.2003792676056,0.004416901408450703,0
2024-10-30 13:09:05.485613-04:00,581.8,582.055,581.77,584.3533645070421,579.2167671549296,0.004388732394366199,0
2024-10-30 13:10:06.549032-04:00,581.8,582.03,581.77,584.3689338028169,579.2011986619718,0.004415492957746478,0
2024-10-30 13:11:06.010848-04:00,581.8,582.03,581.77,584.3574616901408,579.2126701830986,0.004395774647887326,0
2024-10-30 13:12:06.086632-04:00,581.8,581.985,581.77,584.3689338028169,579.2011986619718,0.004415492957746481,0
2024-10-30 13:13:06.504837-04:00,581.8,581.935,581.77,584.3656560563379,579.2044762394366,0.00440985915492958,0
2024-10-30 13:14:05.880486-04:00,581.8,582.055,581.77,584.3845030985915,579.1856301690141,0.00444225352112676,0
2024-10-30 13:15:05.191611-04:00,581.8,582.06,581.77,584.4066278873239,579.1635065211268,0.0044802816901408455,0
2024-10-30 13:16:05.740060-04:00,581.8,582.145,581.77,584.4320304225351,579.1381052957746,0.00452394366197183,0
2024-10-30 13:17:06.057631-04:00,581.8,582.14,581.77,584.4262943661971,579.143841056338,0.004514084507042254,0
2024-10-30 13:18:05.699208-04:00,581.8,582.1,581.77,584.4287526760563,579.1413828732394,0.004518309859154928,0
2024-10-30 13:19:05.703558-04:00,581.8,582.04,581.77,584.44678028169,579.123356197183,0.004549295774647888,0
2024-10-30 13:20:05.553317-04:00,581.8,582.075,581.77,584.4385859154929,579.1315501408451,0.004535211267605635,0
2024-10-30 13:21:05.765626-04:00,581.8,582.255,581.77,584.4246554929578,579.1454798450704,0.004511267605633802,0
2024-10-30 13:22:05.360976-04:00,581.8,582.06,581.77,584.4230166197183,579.1471186338028,0.004508450704225354,0
2024-10-30 13:23:05.734943-04:00,581.8,582.06,581.77,584.4320304225351,579.1381052957746,0.004523943661971831,0
2024-10-30 13:24:05.569247-04:00,581.8,582.095,581.77,584.3894197183098,579.1807138028169,0.004450704225352115,0
2024-10-30 13:25:05.313997-04:00,581.8,582.01,581.77,584.4164611267605,579.1536737887324,0.00449718309859155,0
2024-10-30 13:26:06.304243-04:00,581.8,581.99,581.77,584.4541552112676,579.1159816478873,0.004561971830985916,0
2024-10-30 13:27:05.876992-04:00,581.8,581.87,581.77,584.4295721126759,579.1405634788732,0.0045197183098591555,0
2024-10-30 13:28:05.302650-04:00,581.8,581.76,581.77,584.4607107042253,579.1094264929577,0.004573239436619718,0
2024-10-30 13:29:05.062482-04:00,581.8,581.53,581.77,584.4910298591549,579.0791089014085,0.004625352112676058,0
2024-10-30 13:30:05.948614-04:00,581.8,581.59,581.77,584.4984047887324,579.0717343521127,0.0046380281690140855,0
2024-10-30 13:31:04.655782-04:00,581.8,581.41,581.77,584.4721828169014,579.097954971831,0.004592957746478872,0
2024-10-30 13:32:05.182602-04:00,581.8,581.38,581.77,584.5074185915493,579.0627210140846,0.0046535211267605655,0
2024-10-30 13:33:05.007271-04:00,581.8,581.52,581.77,584.5139740845069,579.0561658591549,0.004664788732394365,0
2024-10-30 13:34:05.028542-04:00,581.8,581.14,581.77,584.4836549295775,579.0864834507041,0.004612676056338029,0
2024-10-30 13:35:05.498808-04:00,581.8,581.07,581.77,584.4836549295775,579.0864834507041,0.004612676056338029,0
2024-10-30 13:36:05.531975-04:00,581.8,580.79,581.77,584.4861132394366,579.0840252676056,0.004616901408450705,0
2024-10-30 13:37:04.895214-04:00,581.8,580.68,581.77,584.4975853521127,579.0725537464789,0.00463661971830986,0
2024-10-30 13:38:05.066691-04:00,581.8,580.68,581.77,584.4787383098591,579.0913998169013,0.0046042253521126775,0
2024-10-30 13:39:05.235567-04:00,581.8,580.69,581.77,584.5188907042253,579.0512494929577,0.004673239436619719,0
2024-10-30 13:40:05.104328-04:00,581.8,580.6,581.77,584.5475709859155,579.0225706901408,0.004722535211267606,0
2024-10-30 13:41:04.912215-04:00,581.8,580.435,581.77,584.5262656338027,579.043874943662,0.004685915492957749,0
2024-10-30 13:42:05.609094-04:00,581.8,580.68,581.77,584.525446197183,579.0446943380282,0.004684507042253521,0
2024-10-30 13:43:05.062359-04:00,581.8,580.83,581.77,584.5131546478873,579.0569852535211,0.0046633802816901425,0
2024-10-30 13:44:04.940644-04:00,581.8,580.955,581.77,584.5123352112676,579.0578046478873,0.004661971830985917,0
2024-10-30 13:45:05.121349-04:00,581.8,580.895,581.77,584.5156129577465,579.0545270704225,0.0046676056338028175,0
2024-10-30 13:46:05.478110-04:00,581.8,580.8,581.77,584.5229878873239,579.0471525211267,0.004680281690140846,0
2024-10-30 13:47:05.107570-04:00,581.8,580.86,581.77,584.5655985915492,579.0045440140846,0.004753521126760564,0
2024-10-30 13:48:05.199902-04:00,581.8,581.1,581.77,584.5615014084507,579.0086409859155,0.004746478873239439,0
2024-10-30 13:49:04.767959-04:00,581.8,580.97,581.77,584.5959177464788,578.9742264225351,0.004805633802816904,0
2024-10-30 13:50:05.427317-04:00,581.8,581.1,581.77,584.5787095774647,578.9914337042253,0.0047760563380281704,0
2024-10-30 13:51:04.652745-04:00,581.8,581.12,581.77,584.5754318309858,578.9947112816901,0.00477042253521127,0
2024-10-30 13:52:05.496304-04:00,581.8,580.85,581.77,584.5959177464788,578.9742264225351,0.004805633802816901,0
2024-10-30 13:53:06.101000-04:00,581.8,580.685,581.77,584.6106676056337,578.9594773239437,0.004830985915492959,0
2024-10-30 13:54:05.598777-04:00,581.8,580.885,581.77,584.6016538028168,578.9684906619718,0.0048154929577464796,0
2024-10-30 13:55:05.418815-04:00,581.8,580.9,581.77,584.5844456338027,578.985697943662,0.0047859154929577475,0
2024-10-30 13:56:05.148035-04:00,581.8,580.78,581.77,584.6164036619717,578.9537415633803,0.004840845070422535,0
2024-10-30 13:57:05.342846-04:00,581.8,580.84,581.77,584.6139453521126,578.9561997464789,0.004836619718309861,0
2024-10-30 13:58:05.755741-04:00,581.8,580.735,581.77,584.6073898591549,578.9627549014084,0.004825352112676055,0
2024-10-30 13:59:05.486343-04:00,581.8,580.725,581.77,584.5983760563379,578.9717682394366,0.0048098591549295775,0
2024-10-30 14:00:08.391197-04:00,581.8,580.66,581.77,584.6049315492957,578.965213084507,0.004821126760563379,0
2024-10-30 14:01:04.826973-04:00,581.8,580.83,581.77,584.6114870422534,578.9586579295774,0.004832394366197181,0
2024-10-30 14:02:04.723133-04:00,581.8,580.81,581.77,584.6524588732394,578.9176882112675,0.004902816901408454,0
2024-10-30 14:03:05.665966-04:00,581.8,581,581.77,584.6475422535211,578.9226045774648,0.0048943661971830995,0
2024-10-30 14:04:04.967557-04:00,581.8,580.975,581.77,584.6581949295775,578.9119524507042,0.004912676056338028,0
2024-10-30 14:05:04.758252-04:00,581.8,581.01,581.77,584.6418061971831,578.9283403380282,0.00488450704225352,0
2024-10-30 14:06:05.936092-04:00,581.8,581.11,581.77,584.6573754929577,578.9127718450704,0.004911267605633805,0
2024-10-30 14:07:05.312868-04:00,581.8,581.11,581.77,584.6450839436619,578.9250627605634,0.004890140845070425,0
2024-10-30 14:08:05.199028-04:00,581.8,581.65,581.77,584.6639309859155,578.9062166901408,0.004922535211267607,0
2024-10-30 14:09:05.181664-04:00,581.8,581.61,581.77,584.6491811267605,578.9209657887324,0.004897183098591549,0
2024-10-30 14:10:05.545018-04:00,581.8,581.63,581.77,584.6614726760563,578.9086748732394,0.0049183098591549295,0
2024-10-30 14:11:05.067545-04:00,581.8,581.72,581.77,584.6180425352113,578.9521027746479,0.004843661971830988,0
2024-10-30 14:12:04.936814-04:00,581.8,581.57,581.77,584.6311535211267,578.9389924647887,0.004866197183098592,0
2024-10-30 14:13:05.244792-04:00,581.8,581.68,581.77,584.6008343661972,578.969310056338,0.004814084507042255,0
2024-10-30 14:14:05.138439-04:00,581.8,581.6,581.77,584.5893622535211,578.9807815774648,0.004794366197183098,0
2024-10-30 14:15:04.539793-04:00,581.8,581.55,581.77,584.6319729577465,578.9381730704225,0.004867605633802817,0
2024-10-30 14:16:05.130849-04:00,581.8,581.56,581.77,584.6213202816901,578.948825197183,0.004849295774647888,0
2024-10-30 14:17:04.984874-04:00,581.8,581.465,581.77,584.6245980281689,578.9455476197182,0.004854929577464789,0
2024-10-30 14:18:05.274085-04:00,581.8,581.425,581.77,584.6524588732394,578.9176882112675,0.004902816901408452,0
2024-10-30 14:19:05.176274-04:00,581.8,581.25,581.77,584.6672087323943,578.902939112676,0.004928169014084509,0
2024-10-30 14:20:04.732396-04:00,581.8,581.24,581.77,584.6311535211267,578.9389924647887,0.004866197183098592,0
2024-10-30 14:21:05.668991-04:00,581.8,581.46,581.77,584.6270563380282,578.9430894366197,0.004859154929577467,0
